timestamp_utc,location,temperature_c,wind_speed_ms,wind_direction_deg,solar_irradiance_wm2,cloud_cover_pct,humidity_pct,pressure_hpa,is_forecast,forecast_source
2026-01-05T13:00:00Z,Karlsruhe_CCGT,-6.3,0,245.0,0,7.0,54.0,1015.2,False,ACTUAL
2026-01-05T13:00:00Z,Landshut_OCGT,-1.3,0,139.0,0,50.0,64.0,1002.0,False,ACTUAL
2026-01-05T13:00:00Z,Nordsee_Wind,-3.8,0.9,102.0,0,76.0,57.0,1008.5,False,GFS
2026-01-05T13:00:00Z,Augsburg_Solar,-6.6,0.5,155.0,515.0,85.0,74.0,1029.6,True,ACTUAL
2026-01-05T14:00:00Z,Karlsruhe_CCGT,-4.3,3.1,350.0,0,3.0,63.0,1017.5,False,ACTUAL
2026-01-05T14:00:00Z,Landshut_OCGT,-10.4,1.4,59.0,0,36.0,100,1013.0,False,GFS
2026-01-05T14:00:00Z,Nordsee_Wind,-12.1,8.6,66.0,0,14.0,77.0,1015.9,True,GFS
2026-01-05T14:00:00Z,Augsburg_Solar,-7.4,0,146.0,236.0,30.0,43.0,1008.4,True,ECMWF
2026-01-05T15:00:00Z,Karlsruhe_CCGT,-9.5,2.2,91.0,0,63.0,70.0,1012.4,True,GFS
2026-01-05T15:00:00Z,Landshut_OCGT,-6.3,2.3,201.0,0,69.0,64.0,1027.8,False,GFS
2026-01-05T15:00:00Z,Nordsee_Wind,-4.1,3.1,310.0,0,5.0,80.0,1023.2,True,GFS
2026-01-05T15:00:00Z,Augsburg_Solar,-9.3,3.7,221.0,217.0,30.0,71.0,1003.1,False,ECMWF
2026-01-05T16:00:00Z,Karlsruhe_CCGT,-8.6,3.8,256.0,0,35.0,78.0,1006.4,False,ACTUAL
2026-01-05T16:00:00Z,Landshut_OCGT,-11.6,9.4,206.0,0,50.0,73.0,1005.4,True,GFS
2026-01-05T16:00:00Z,Nordsee_Wind,-11.0,14.4,274.0,0,80.0,68.0,1021.2,True,GFS
2026-01-05T16:00:00Z,Augsburg_Solar,-12.2,4.7,54.0,393.0,48.0,44.0,1020.5,False,ACTUAL
2026-01-05T17:00:00Z,Karlsruhe_CCGT,-7.9,4.9,208.0,0,51.0,67.0,1025.4,False,ECMWF
2026-01-05T17:00:00Z,Landshut_OCGT,-6.0,9.0,256.0,0,62.0,61.0,1019.2,False,ACTUAL
2026-01-05T17:00:00Z,Nordsee_Wind,-10.3,10.9,74.0,0,57.0,71.0,1010.6,False,ECMWF
2026-01-05T17:00:00Z,Augsburg_Solar,-6.3,1.8,298.0,239.0,64.0,70.0,1003.5,True,ECMWF
2026-01-05T18:00:00Z,Karlsruhe_CCGT,-4.8,3.6,196.0,0,74.0,70.0,1006.0,True,ACTUAL
2026-01-05T18:00:00Z,Landshut_OCGT,-10.3,0,127.0,0,37.0,50.0,1002.9,False,GFS
2026-01-05T18:00:00Z,Nordsee_Wind,-16.2,8.0,1.0,0,45.0,62.0,988.1,False,GFS
2026-01-05T18:00:00Z,Augsburg_Solar,-11.5,0,29.0,239.0,80.0,67.0,1017.2,True,ECMWF
2026-01-05T19:00:00Z,Karlsruhe_CCGT,-12.5,7.8,129.0,0,54.0,60.0,1015.2,False,ECMWF
2026-01-05T19:00:00Z,Landshut_OCGT,-8.5,1.5,354.0,0,51.0,74.0,1000.1,False,GFS
2026-01-05T19:00:00Z,Nordsee_Wind,-12.3,6.3,304.0,0,58.0,78.0,1008.7,True,ACTUAL
2026-01-05T19:00:00Z,Augsburg_Solar,-9.5,0,229.0,82.0,50.0,53.0,1008.0,True,GFS
2026-01-05T20:00:00Z,Karlsruhe_CCGT,-10.9,4.1,180.0,0,84.0,81.0,1021.8,True,ECMWF
2026-01-05T20:00:00Z,Landshut_OCGT,-10.9,6.1,1.0,0,1.0,70.0,1005.1,False,ACTUAL
2026-01-05T20:00:00Z,Nordsee_Wind,-13.3,12.0,316.0,0,26.0,97.0,1016.1,True,ECMWF
2026-01-05T20:00:00Z,Augsburg_Solar,-8.5,3.0,260.0,0.0,32.0,68.0,1012.4,False,ACTUAL
2026-01-05T21:00:00Z,Karlsruhe_CCGT,-7.3,4.8,248.0,0,79.0,82.0,1007.1,True,GFS
2026-01-05T21:00:00Z,Landshut_OCGT,-9.6,2.9,165.0,0,68.0,72.0,1007.3,False,GFS
2026-01-05T21:00:00Z,Nordsee_Wind,-3.8,8.1,167.0,0,48.0,42.0,1015.0,False,GFS
2026-01-05T21:00:00Z,Augsburg_Solar,-6.3,3.4,104.0,0,37.0,81.0,1012.1,True,ACTUAL
2026-01-05T22:00:00Z,Karlsruhe_CCGT,-6.1,3.7,196.0,0,23.0,66.0,1013.1,True,GFS
2026-01-05T22:00:00Z,Landshut_OCGT,-7.4,2.3,34.0,0,82.0,78.0,1005.3,False,ACTUAL
2026-01-05T22:00:00Z,Nordsee_Wind,-7.8,10.1,56.0,0,50.0,65.0,1013.8,False,ECMWF
2026-01-05T22:00:00Z,Augsburg_Solar,-10.5,4.2,137.0,0,53.0,91.0,1018.5,False,GFS
2026-01-05T23:00:00Z,Karlsruhe_CCGT,-5.5,5.8,100.0,0,20.0,61.0,997.4,True,GFS
2026-01-05T23:00:00Z,Landshut_OCGT,-6.0,0,294.0,0,36.0,67.0,1007.1,False,ACTUAL
2026-01-05T23:00:00Z,Nordsee_Wind,-5.1,6.8,254.0,0,43.0,53.0,1015.2,False,ECMWF
2026-01-05T23:00:00Z,Augsburg_Solar,-5.9,6.5,348.0,0,55.0,87.0,1006.9,True,ACTUAL
2026-01-06T00:00:00Z,Karlsruhe_CCGT,-4.8,3.5,179.0,0,41.0,48.0,1016.7,False,ECMWF
2026-01-06T00:00:00Z,Landshut_OCGT,-4.0,9.3,150.0,0,77.0,64.0,1002.6,False,ACTUAL
2026-01-06T00:00:00Z,Nordsee_Wind,-0.6,3.7,285.0,0,71.0,57.0,1026.5,True,ACTUAL
2026-01-06T00:00:00Z,Augsburg_Solar,-8.7,6.7,149.0,0,58.0,62.0,1029.4,False,GFS
2026-01-06T01:00:00Z,Karlsruhe_CCGT,-4.6,2.4,352.0,0,56.0,67.0,1008.5,True,ECMWF
2026-01-06T01:00:00Z,Landshut_OCGT,-3.7,3.3,27.0,0,50.0,99.0,1003.8,False,GFS
2026-01-06T01:00:00Z,Nordsee_Wind,0.3,5.8,274.0,0,76.0,60.0,1015.4,False,ECMWF
2026-01-06T01:00:00Z,Augsburg_Solar,-1.4,1.1,272.0,0,0,75.0,1020.6,True,ECMWF
2026-01-06T02:00:00Z,Karlsruhe_CCGT,-0.4,2.1,261.0,0,81.0,79.0,1011.7,False,GFS
2026-01-06T02:00:00Z,Landshut_OCGT,-1.3,3.6,152.0,0,43.0,66.0,1006.3,True,ECMWF
2026-01-06T02:00:00Z,Nordsee_Wind,-2.0,3.6,94.0,0,48.0,60.0,1013.3,True,GFS
2026-01-06T02:00:00Z,Augsburg_Solar,1.2,0,79.0,0,40.0,77.0,1005.3,True,ECMWF
2026-01-06T03:00:00Z,Karlsruhe_CCGT,-2.2,2.3,20.0,0,48.0,38.0,1025.1,False,ACTUAL
2026-01-06T03:00:00Z,Landshut_OCGT,-6.0,0,126.0,0,36.0,58.0,1015.9,True,ACTUAL
2026-01-06T03:00:00Z,Nordsee_Wind,3.3,9.6,130.0,0,66.0,79.0,1018.1,False,GFS
2026-01-06T03:00:00Z,Augsburg_Solar,-2.2,0,305.0,0,31.0,57.0,1025.3,False,ECMWF
2026-01-06T04:00:00Z,Karlsruhe_CCGT,-3.6,1.2,283.0,0,42.0,53.0,1014.5,True,ACTUAL
2026-01-06T04:00:00Z,Landshut_OCGT,-1.1,0,121.0,0,25.0,68.0,999.1,False,ACTUAL
2026-01-06T04:00:00Z,Nordsee_Wind,-2.3,13.3,188.0,0,18.0,54.0,1008.7,False,ACTUAL
2026-01-06T04:00:00Z,Augsburg_Solar,-5.4,5.6,248.0,0,53.0,60.0,1024.7,True,ECMWF
2026-01-06T05:00:00Z,Karlsruhe_CCGT,3.0,3.4,207.0,0,61.0,86.0,1008.3,False,GFS
2026-01-06T05:00:00Z,Landshut_OCGT,9.4,3.6,77.0,0,96.0,92.0,1005.4,False,ACTUAL
2026-01-06T05:00:00Z,Nordsee_Wind,5.1,5.2,149.0,0,0,85.0,1013.5,False,ECMWF
2026-01-06T05:00:00Z,Augsburg_Solar,-1.5,8.1,329.0,0,78.0,63.0,1006.5,True,ECMWF
2026-01-06T06:00:00Z,Karlsruhe_CCGT,7.6,8.2,274.0,0,61.0,41.0,1005.3,True,GFS
2026-01-06T06:00:00Z,Landshut_OCGT,3.7,2.4,334.0,0,75.0,51.0,1015.8,True,ACTUAL
2026-01-06T06:00:00Z,Nordsee_Wind,4.9,6.3,56.0,0,83.0,59.0,1017.0,True,ECMWF
2026-01-06T06:00:00Z,Augsburg_Solar,0.6,0,7.0,0,9.0,44.0,1009.3,True,ECMWF
2026-01-06T07:00:00Z,Karlsruhe_CCGT,-0.3,4.7,163.0,0,0,60.0,1012.0,False,ECMWF
2026-01-06T07:00:00Z,Landshut_OCGT,4.2,4.6,88.0,0,23.0,50.0,1013.6,False,GFS
2026-01-06T07:00:00Z,Nordsee_Wind,-0.4,6.5,109.0,0,56.0,51.0,1002.6,False,ACTUAL
2026-01-06T07:00:00Z,Augsburg_Solar,2.6,1.6,253.0,128.0,71.0,44.0,1016.3,True,ECMWF
2026-01-06T08:00:00Z,Karlsruhe_CCGT,0.6,2.3,304.0,0,20.0,76.0,1013.4,True,ACTUAL
2026-01-06T08:00:00Z,Landshut_OCGT,-1.0,0,147.0,0,48.0,71.0,1028.5,False,ECMWF
2026-01-06T08:00:00Z,Nordsee_Wind,3.7,8.6,336.0,0,72.0,100,1001.0,True,ECMWF
2026-01-06T08:00:00Z,Augsburg_Solar,-0.2,0,349.0,260.0,32.0,62.0,1011.4,False,GFS
2026-01-06T09:00:00Z,Karlsruhe_CCGT,-4.5,0.7,48.0,0,78.0,63.0,991.5,True,ECMWF
2026-01-06T09:00:00Z,Landshut_OCGT,3.3,2.3,268.0,0,29.0,77.0,1013.3,False,GFS
2026-01-06T09:00:00Z,Nordsee_Wind,-6.5,8.4,1.0,0,9.0,83.0,1005.9,True,GFS
2026-01-06T09:00:00Z,Augsburg_Solar,1.1,2.0,21.0,337.0,85.0,38.0,1010.2,False,ACTUAL
2026-01-06T10:00:00Z,Karlsruhe_CCGT,-1.1,4.6,104.0,0,39.0,97.0,1008.8,True,GFS
2026-01-06T10:00:00Z,Landshut_OCGT,-4.9,1.1,258.0,0,75.0,36.0,1015.3,False,ACTUAL
2026-01-06T10:00:00Z,Nordsee_Wind,-7.6,8.6,341.0,0,72.0,88.0,1004.3,False,ACTUAL
2026-01-06T10:00:00Z,Augsburg_Solar,-5.5,0,277.0,422.0,63.0,66.0,1001.2,True,ECMWF
2026-01-06T11:00:00Z,Karlsruhe_CCGT,1.3,0.5,164.0,0,37.0,81.0,1007.1,True,ECMWF
2026-01-06T11:00:00Z,Landshut_OCGT,-4.7,1.5,253.0,0,55.0,67.0,1006.6,True,ECMWF
2026-01-06T11:00:00Z,Nordsee_Wind,3.2,11.3,275.0,0,77.0,48.0,1013.7,False,GFS
2026-01-06T11:00:00Z,Augsburg_Solar,-2.4,4.7,266.0,524.0,53.0,37.0,1002.5,False,ACTUAL
2026-01-06T12:00:00Z,Karlsruhe_CCGT,-6.0,1.4,349.0,0,59.0,78.0,1027.1,False,GFS
2026-01-06T12:00:00Z,Landshut_OCGT,-8.2,0,317.0,0,0,65.0,1003.7,False,GFS
2026-01-06T12:00:00Z,Nordsee_Wind,-1.8,9.5,308.0,0,56.0,47.0,1009.2,True,GFS
2026-01-06T12:00:00Z,Augsburg_Solar,-7.5,3.5,226.0,319.0,25.0,100,1010.2,False,ECMWF
2026-01-06T13:00:00Z,Karlsruhe_CCGT,-10.2,2.7,352.0,0,83.0,67.0,1016.6,True,ECMWF
2026-01-06T13:00:00Z,Landshut_OCGT,-4.1,3.5,347.0,0,58.0,47.0,1027.4,False,ECMWF
2026-01-06T13:00:00Z,Nordsee_Wind,-3.7,15.5,207.0,0,28.0,74.0,1006.4,True,ECMWF
2026-01-06T13:00:00Z,Augsburg_Solar,-7.4,0.1,145.0,579.0,52.0,62.0,1002.6,True,ECMWF
2026-01-06T14:00:00Z,Karlsruhe_CCGT,-5.7,4.5,315.0,0,26.0,72.0,1016.1,True,GFS
2026-01-06T14:00:00Z,Landshut_OCGT,-4.2,0,142.0,0,23.0,58.0,1009.8,False,GFS
2026-01-06T14:00:00Z,Nordsee_Wind,-11.3,8.2,100.0,0,42.0,59.0,1015.5,True,ECMWF
2026-01-06T14:00:00Z,Augsburg_Solar,-4.3,10.7,80.0,408.0,40.0,99.0,1024.3,False,ACTUAL
2026-01-06T15:00:00Z,Karlsruhe_CCGT,-9.5,0.7,319.0,0,66.0,74.0,1004.6,False,ECMWF
2026-01-06T15:00:00Z,Landshut_OCGT,-4.7,3.8,90.0,0,58.0,68.0,1010.3,False,ECMWF
2026-01-06T15:00:00Z,Nordsee_Wind,-6.2,12.5,181.0,0,51.0,76.0,1016.4,False,GFS
2026-01-06T15:00:00Z,Augsburg_Solar,-4.9,3.4,4.0,167.0,34.0,43.0,1017.1,True,GFS
2026-01-06T16:00:00Z,Karlsruhe_CCGT,-8.2,3.9,271.0,0,47.0,55.0,1023.9,False,ACTUAL
2026-01-06T16:00:00Z,Landshut_OCGT,-12.0,2.6,252.0,0,2.0,67.0,1005.5,True,GFS
2026-01-06T16:00:00Z,Nordsee_Wind,-7.9,4.0,340.0,0,66.0,63.0,1006.7,False,ECMWF
2026-01-06T16:00:00Z,Augsburg_Solar,-7.8,2.1,155.0,231.0,36.0,46.0,1006.6,True,ECMWF
2026-01-06T17:00:00Z,Karlsruhe_CCGT,-10.9,4.4,164.0,0,29.0,48.0,1003.6,True,ACTUAL
2026-01-06T17:00:00Z,Landshut_OCGT,-9.0,0,355.0,0,90.0,81.0,1011.9,True,ECMWF
2026-01-06T17:00:00Z,Nordsee_Wind,-10.7,6.3,175.0,0,19.0,74.0,1010.3,True,ECMWF
2026-01-06T17:00:00Z,Augsburg_Solar,-10.1,7.1,354.0,254.0,51.0,79.0,1014.2,True,ECMWF
2026-01-06T18:00:00Z,Karlsruhe_CCGT,-10.4,1.1,327.0,0,52.0,65.0,1018.3,False,ECMWF
2026-01-06T18:00:00Z,Landshut_OCGT,-12.0,1.9,205.0,0,54.0,51.0,1005.6,False,ACTUAL
2026-01-06T18:00:00Z,Nordsee_Wind,-6.8,7.0,352.0,0,43.0,49.0,1008.8,False,ECMWF
2026-01-06T18:00:00Z,Augsburg_Solar,-6.0,7.1,56.0,225.0,72.0,58.0,1012.4,True,GFS
2026-01-06T19:00:00Z,Karlsruhe_CCGT,-7.7,3.2,97.0,0,0,90.0,1011.8,True,GFS
2026-01-06T19:00:00Z,Landshut_OCGT,-18.2,5.5,95.0,0,71.0,60.0,1028.2,True,ECMWF
2026-01-06T19:00:00Z,Nordsee_Wind,-8.0,11.6,55.0,0,59.0,63.0,1023.6,True,ECMWF
2026-01-06T19:00:00Z,Augsburg_Solar,-3.4,0.8,168.0,48.0,53.0,66.0,1008.8,True,GFS
2026-01-06T20:00:00Z,Karlsruhe_CCGT,-6.9,1.1,121.0,0,34.0,70.0,1005.0,True,ECMWF
2026-01-06T20:00:00Z,Landshut_OCGT,-6.0,3.0,7.0,0,60.0,58.0,1027.4,True,ACTUAL
2026-01-06T20:00:00Z,Nordsee_Wind,-5.7,10.8,20.0,0,31.0,63.0,1016.5,False,ECMWF
2026-01-06T20:00:00Z,Augsburg_Solar,-10.5,0,54.0,0.0,46.0,90.0,1018.6,True,ECMWF
2026-01-06T21:00:00Z,Karlsruhe_CCGT,-5.6,3.2,129.0,0,60.0,47.0,1003.5,False,ECMWF
2026-01-06T21:00:00Z,Landshut_OCGT,-10.3,4.0,350.0,0,34.0,53.0,1016.7,True,ACTUAL
2026-01-06T21:00:00Z,Nordsee_Wind,-6.6,11.4,80.0,0,60.0,36.0,1003.5,True,ACTUAL
2026-01-06T21:00:00Z,Augsburg_Solar,-9.3,3.9,359.0,0,42.0,88.0,1014.9,False,GFS
2026-01-06T22:00:00Z,Karlsruhe_CCGT,-4.0,3.8,173.0,0,0,94.0,1004.9,False,GFS
2026-01-06T22:00:00Z,Landshut_OCGT,-4.8,5.6,283.0,0,82.0,58.0,997.4,False,ECMWF
2026-01-06T22:00:00Z,Nordsee_Wind,-8.7,12.1,184.0,0,35.0,58.0,1008.6,False,ACTUAL
2026-01-06T22:00:00Z,Augsburg_Solar,-5.0,1.4,27.0,0,60.0,45.0,1000.6,True,ACTUAL
2026-01-06T23:00:00Z,Karlsruhe_CCGT,-5.5,2.3,261.0,0,73.0,84.0,1016.1,False,ACTUAL
2026-01-06T23:00:00Z,Landshut_OCGT,-6.3,1.0,37.0,0,68.0,88.0,1008.1,True,ECMWF
2026-01-06T23:00:00Z,Nordsee_Wind,0.9,7.3,113.0,0,72.0,78.0,1007.5,False,ECMWF
2026-01-06T23:00:00Z,Augsburg_Solar,-5.4,1.4,326.0,0,82.0,68.0,1008.7,False,ECMWF
2026-01-07T00:00:00Z,Karlsruhe_CCGT,-3.3,6.6,121.0,0,61.0,62.0,1010.1,False,GFS
2026-01-07T00:00:00Z,Landshut_OCGT,-4.9,3.5,34.0,0,81.0,77.0,1012.9,True,ECMWF
2026-01-07T00:00:00Z,Nordsee_Wind,-6.4,4.1,113.0,0,34.0,40.0,1006.3,True,GFS
2026-01-07T00:00:00Z,Augsburg_Solar,-2.0,3.8,14.0,0,73.0,49.0,1023.9,False,GFS
2026-01-07T01:00:00Z,Karlsruhe_CCGT,0.3,1.1,259.0,0,39.0,48.0,996.1,True,ACTUAL
2026-01-07T01:00:00Z,Landshut_OCGT,-6.3,4.5,206.0,0,72.0,79.0,1019.0,True,ACTUAL
2026-01-07T01:00:00Z,Nordsee_Wind,-0.6,6.1,64.0,0,0,82.0,1012.4,False,ACTUAL
2026-01-07T01:00:00Z,Augsburg_Solar,-4.1,1.8,247.0,0,37.0,86.0,1024.2,False,ACTUAL
2026-01-07T02:00:00Z,Karlsruhe_CCGT,4.1,5.0,308.0,0,42.0,87.0,1010.8,False,GFS
2026-01-07T02:00:00Z,Landshut_OCGT,0.9,0.8,55.0,0,40.0,81.0,1013.2,True,ACTUAL
2026-01-07T02:00:00Z,Nordsee_Wind,-6.4,10.9,126.0,0,0,75.0,1010.9,True,ECMWF
2026-01-07T02:00:00Z,Augsburg_Solar,-0.5,1.7,203.0,0,42.0,67.0,1019.8,True,GFS
2026-01-07T03:00:00Z,Karlsruhe_CCGT,-4.5,6.4,184.0,0,35.0,69.0,1013.4,True,ECMWF
2026-01-07T03:00:00Z,Landshut_OCGT,-2.2,0,109.0,0,62.0,84.0,1016.5,False,ACTUAL
2026-01-07T03:00:00Z,Nordsee_Wind,1.8,8.9,60.0,0,44.0,80.0,1011.9,True,ACTUAL
2026-01-07T03:00:00Z,Augsburg_Solar,1.0,0.7,232.0,0,76.0,67.0,1005.2,False,ACTUAL
2026-01-07T04:00:00Z,Karlsruhe_CCGT,-1.0,1.3,343.0,0,50.0,89.0,1004.0,True,ECMWF
2026-01-07T04:00:00Z,Landshut_OCGT,0.1,7.7,148.0,0,91.0,51.0,1015.9,True,ACTUAL
2026-01-07T04:00:00Z,Nordsee_Wind,-1.5,5.7,329.0,0,64.0,66.0,1012.5,True,ECMWF
2026-01-07T04:00:00Z,Augsburg_Solar,0.9,2.7,125.0,0,48.0,92.0,1011.5,True,GFS
2026-01-07T05:00:00Z,Karlsruhe_CCGT,-5.9,5.3,335.0,0,30.0,93.0,1008.0,False,GFS
2026-01-07T05:00:00Z,Landshut_OCGT,-1.4,1.7,45.0,0,59.0,57.0,1015.5,True,GFS
2026-01-07T05:00:00Z,Nordsee_Wind,-4.1,7.6,70.0,0,60.0,78.0,1004.5,False,GFS
2026-01-07T05:00:00Z,Augsburg_Solar,-0.6,0,66.0,0,29.0,55.0,1006.1,True,ECMWF
2026-01-07T06:00:00Z,Karlsruhe_CCGT,5.6,6.3,211.0,0,39.0,97.0,1010.6,True,ECMWF
2026-01-07T06:00:00Z,Landshut_OCGT,-0.1,5.0,220.0,0,88.0,57.0,1013.7,True,ACTUAL
2026-01-07T06:00:00Z,Nordsee_Wind,3.5,4.9,62.0,0,68.0,74.0,1008.2,False,ACTUAL
2026-01-07T06:00:00Z,Augsburg_Solar,-2.9,0,233.0,0,30.0,55.0,1008.7,True,ECMWF
2026-01-07T07:00:00Z,Karlsruhe_CCGT,-1.6,3.0,274.0,0,66.0,84.0,1011.4,False,ACTUAL
2026-01-07T07:00:00Z,Landshut_OCGT,0.8,0,21.0,0,0,54.0,1012.4,False,GFS
2026-01-07T07:00:00Z,Nordsee_Wind,-0.3,7.9,189.0,0,62.0,66.0,1003.2,False,ECMWF
2026-01-07T07:00:00Z,Augsburg_Solar,-4.6,0,283.0,54.0,50.0,57.0,1006.6,True,ECMWF
2026-01-07T08:00:00Z,Karlsruhe_CCGT,-1.9,2.9,5.0,0,51.0,57.0,1003.6,False,ECMWF
2026-01-07T08:00:00Z,Landshut_OCGT,-1.9,4.0,324.0,0,47.0,64.0,1007.0,True,GFS
